Antecedente;Consequente;Dist. Anteced. x Origem;Dist. Conseq. x Origem;Dist. Anteced. -> Conseq.;Dist. Anteced. - Conseq.;Suporte Ant.;Suporte Cons.;Suporte;Confianca;Lift;all-confianca
[2];[5, 8, 10, 13];3.203999316882345;1.3141467051444837;4.589339560727345;1.8898526117378611;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.22222166666666668
[12, 6, 13, 9];[3];2.2281010273659985;4.124806058423947;1.5781702170119905;-1.8967050310579485;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[12, 13, 9, 3];[6];3.2156790250344285;6.407998633764691;2.3726866101634476;-3.192319608730262;0.2;0.6;0.2;1.0;0.6;0.30000000000000004
[12, 6, 13, 3];[9];2.7818414774735216;7.241709104568954;1.674493600101899;-4.4598676270954325;0.2;0.4;0.2;1.0;0.4;0.30000000000000004
[6, 13, 9, 3];[12];3.6961081657316006;5.7309179975556335;3.5491176811067375;-2.034809831824033;0.2;0.666667;0.2;1.0;0.666667;0.30000000000000004
[12, 6, 9, 3];[13];3.005673442827617;4.783423032521957;4.131779291998646;-1.7777495896943396;0.266667;0.6;0.2;0.75;0.4499994375007032;0.30000000000000004
[12, 13, 9];[3, 6];2.170457768745688;3.2751431033037903;1.0724879321385794;-1.1046853345581025;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[12, 6, 13];[3, 9];1.6343057911708108;3.5567434849705113;2.695739587604011;-1.9224376937997005;0.333333;0.266667;0.2;0.6;0.16000036000036;0.30000000000000004
[6, 13, 9];[3, 12];2.8280384781619903;3.1864616184073573;2.568637230851948;-0.35842314024536703;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[12, 6, 9];[3, 13];2.4218491857147315;2.257394994242318;2.682870573769218;0.16445419147241358;0.333333;0.2;0.2;0.6;0.12000012000012002;0.30000000000000004
[12, 13, 3];[6, 9];2.513755864778713;4.702776808005117;0.55060775111147;-2.1890209432264043;0.2;0.333333;0.2;1.0;0.333333;0.30000000000000004
[13, 9, 3];[6, 12];3.9777817564744304;3.962070534534838;2.7462795436832246;0.015711221939592512;0.2;0.466667;0.2;1.0;0.466667;0.30000000000000004
[12, 9, 3];[6, 13];3.6068825884892286;3.5614635294047847;4.109287211485419;0.04541905908444388;0.266667;0.466667;0.2;0.75;0.34999981250023443;0.30000000000000004
[6, 13, 3];[9, 12];3.691731140229377;5.26223445592816;3.468092515479939;-1.5705033156987835;0.2;0.4;0.2;1.0;0.4;0.30000000000000004
[12, 6, 3];[9, 13];2.7226259423343455;3.029717609225397;2.0438658759795656;-0.3070916668910515;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[6, 9, 3];[12, 13];3.40338761642097;1.5353617611680883;1.336988771048541;1.868025855252882;0.266667;0.333333;0.2;0.75;0.24999943750070316;0.30000000000000004
[12, 13];[3, 6, 9];1.2282921725884044;2.7227162192406116;1.336988771048541;-1.4944240466522072;0.333333;0.266667;0.2;0.6;0.16000036000036;0.30000000000000004
[13, 9];[3, 6, 12];3.029717609225397;2.7226259423343455;2.0438658759795656;0.3070916668910515;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[12, 9];[3, 6, 13];2.6311172279640798;1.8458655701146884;3.468092515479939;0.7852516578493913;0.4;0.2;0.2;0.5;0.1;0.30000000000000004
[6, 13];[3, 9, 12];2.035123107045894;2.0610768689979304;4.109287211485419;-0.02595376195203647;0.466667;0.266667;0.2;0.42857142857142855;0.11428577551016035;0.30000000000000004
[12, 6];[3, 9, 13];1.698029016208491;1.7047623922301898;2.7462795436832246;-0.006733376021698767;0.466667;0.2;0.2;0.42857142857142855;0.08571422448983966;0.30000000000000004
[6, 9];[3, 12, 13];2.8216689064719773;1.5082550271222548;0.55060775111147;1.3134138793497225;0.333333;0.2;0.2;0.6;0.12000012000012002;0.30000000000000004
[13, 3];[6, 9, 12];3.7623212280788727;4.036411273109243;2.682870573769218;-0.27409004503037027;0.2;0.333333;0.2;1.0;0.333333;0.30000000000000004
[12, 3];[6, 9, 13];3.1864616184073573;2.8280384781619903;2.568637230851948;0.35842314024536703;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[9, 3];[6, 12, 13];4.445919352884592;2.0428776424842217;2.695739587604011;2.40304171040037;0.266667;0.333333;0.2;0.75;0.24999943750070316;0.30000000000000004
[6, 3];[9, 12, 13];3.2751431033037903;2.170457768745688;1.0724879321385792;1.1046853345581025;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[13];[3, 6, 9, 12];2.1259684496892204;1.33585653329752;4.131779291998646;0.7901119163917003;0.6;0.266667;0.2;0.3333333333333333;0.08888900000000001;0.30000000000000004
[12];[3, 6, 9, 13];1.71927453962942;1.1088318953035325;3.5491176811067375;0.6104426443258875;0.666667;0.2;0.2;0.3;0.059999970000015;0.30000000000000004
[9];[3, 6, 12, 13];3.620854552284477;1.3909207387367608;1.6744936001018993;2.2299338135477162;0.4;0.2;0.2;0.5;0.1;0.30000000000000004
[6];[3, 9, 12, 13];2.1359995445882305;1.0718930083448097;2.3726866101634476;1.0641065362434208;0.6;0.2;0.2;0.3333333333333333;0.06666666666666668;0.30000000000000004
[3];[6, 9, 12, 13];4.124806058423947;2.2281010273659985;1.5781702170119905;1.8967050310579485;0.266667;0.266667;0.2;0.75;0.2;0.30000000000000004
[12, 6, 9, 16];[3];3.2267293893803446;5.499748285908694;1.8081538379566247;-2.2730188965283498;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12, 9, 16, 3];[6];5.429422375141289;9.612021980701984;4.31104287470746;-4.182599605560695;0.133333;0.6;0.133333;1.0;0.6;0.19999950000000002
[12, 6, 16, 3];[9];4.449252998190177;10.862590813330462;2.001225957899381;-6.4133378151402844;0.133333;0.4;0.133333;1.0;0.4;0.19999950000000002
[6, 9, 16, 3];[12];5.342700656414537;8.596398487329665;3.7059186402783193;-3.2536978309151285;0.133333;0.666667;0.133333;1.0;0.666667;0.19999950000000002
[12, 6, 9, 3];[16];3.005673442827617;3.776767214124684;3.750596881454608;-0.7710937712970671;0.266667;0.333333;0.133333;0.5;0.16666587500140626;0.19999950000000002
[12, 9, 16];[3, 6];3.596650164097663;4.366862929643561;2.1239686744663957;-0.7702127655458977;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12, 6, 16];[3, 9];3.0361305473391265;5.927899880378377;2.9073539616563715;-2.891769333039251;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[6, 9, 16];[3, 12];3.516548249843437;4.248620801979175;1.782862819826768;-0.7320725521357385;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12, 6, 9];[3, 16];2.4218491857147315;2.076838966537192;2.466083585005811;0.3450102191775395;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.19999950000000002
[12, 16, 3];[6, 9];4.6337542414180515;7.054182847464796;1.7447105937049672;-2.4204286060467446;0.133333;0.333333;0.133333;1.0;0.333333;0.19999950000000002
[9, 16, 3];[6, 12];5.980099364323276;5.943120659603907;3.535250868083859;0.036978704719368594;0.133333;0.466667;0.133333;1.0;0.466667;0.19999950000000002
[12, 9, 3];[6, 16];3.6068825884892286;2.8917619476998695;3.4954204646655236;0.7151206407893591;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[6, 16, 3];[9, 12];4.965402049547852;7.8933714173207825;2.993596903805913;-2.9279693677729304;0.133333;0.4;0.133333;1.0;0.4;0.19999950000000002
[12, 6, 3];[9, 16];2.7226259423343455;3.018836414367623;1.846163209116536;-0.29621047203327766;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[6, 9, 3];[12, 16];3.40338761642097;2.4803885869890956;2.3010607666435874;0.9229990294318746;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[12, 16];[3, 6, 9];2.4803885869890956;3.40338761642097;2.3010607666435874;-0.9229990294318746;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[9, 16];[3, 6, 12];4.025120250550856;3.630172460822363;1.846163209116536;0.394947789728493;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12, 9];[3, 6, 16];2.6311172279640798;1.6551298786809099;2.993596903805913;0.9759873492831699;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.19999950000000002
[6, 16];[3, 9, 12];2.8917619476998695;3.6068825884892286;3.4954204646655236;-0.7151206407893591;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[12, 6];[3, 9, 16];1.698029016208491;1.7085943264540142;3.535250868083859;-0.010565310245523207;0.466667;0.133333;0.133333;0.2857142857142857;0.038095020408556855;0.19999950000000002
[6, 9];[3, 12, 16];2.8216689064719773;1.8534989163118962;1.7447105937049676;0.9681699901600811;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.19999950000000002
[16, 3];[6, 9, 12];5.192105204508575;6.054632046243979;2.466083585005811;-0.862526841735404;0.133333;0.333333;0.133333;1.0;0.333333;0.19999950000000002
[12, 3];[6, 9, 16];3.1864616184073573;2.6374078906227143;1.782862819826768;0.549053727784643;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[9, 3];[6, 12, 16];4.445919352884592;2.2770950641355148;2.9073539616563715;2.168824288749077;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[6, 3];[9, 12, 16];3.2751431033037903;2.697484251217932;2.1239686744663957;0.5776588520858583;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[16];[3, 6, 9, 12];3.0214205694875305;2.404544164479701;3.750596881454608;0.6168764050078295;0.333333;0.266667;0.133333;0.4;0.10666663999964;0.19999950000000002
[12];[3, 6, 9, 16];1.71927453962942;1.0685369256641162;3.7059186402783193;0.6507376139653038;0.666667;0.133333;0.133333;0.2;0.02666652000024;0.19999950000000002
[9];[3, 6, 12, 16];3.620854552284477;1.4830806250192268;2.001225957899381;2.13777392726525;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.19999950000000002
[6];[3, 9, 12, 16];2.1359995445882305;1.2065352892411896;4.31104287470746;0.9294642553470409;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.19999950000000002
[3];[6, 9, 12, 16];4.124806058423947;2.420044016980238;1.8081538379566249;1.704762041443709;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[12, 13, 9, 16];[6];3.4880547008093754;9.612021980701984;2.254966936617264;-6.123967279892609;0.133333;0.6;0.133333;1.0;0.6;0.19999950000000002
[12, 6, 13, 16];[9];3.359149600975407;10.862590813330462;2.736542383730969;-7.503441212355055;0.133333;0.4;0.133333;1.0;0.4;0.19999950000000002
[6, 13, 9, 16];[12];4.370046756424867;8.596398487329665;4.357328234321488;-4.226351730904798;0.133333;0.666667;0.133333;1.0;0.666667;0.19999950000000002
[12, 6, 9, 16];[13];3.2267293893803446;6.377905349067663;4.679123648205002;-3.1511759596873183;0.2;0.6;0.133333;0.6666666666666666;0.39999899999999994;0.19999950000000002
[12, 6, 13, 9];[16];2.2281010273659985;3.776767214124684;3.5550869816773507;-1.5486661867586857;0.266667;0.333333;0.133333;0.5;0.16666587500140626;0.19999950000000002
[12, 13, 16];[6, 9];2.587644522968846;7.054182847464796;0.929101452367845;-4.46653832449595;0.133333;0.333333;0.133333;1.0;0.333333;0.19999950000000002
[13, 9, 16];[6, 12];4.142788752052025;5.943120659603907;2.9053136188357445;-1.8003319075518824;0.133333;0.466667;0.133333;1.0;0.466667;0.19999950000000002
[12, 9, 16];[6, 13];3.596650164097663;4.748623974978931;4.397982080170487;-1.1519738108812678;0.2;0.466667;0.133333;0.6666666666666666;0.311110555555;0.19999950000000002
[12, 13, 9];[6, 16];2.170457768745688;2.8917619476998695;2.4117281525386574;-0.7213041789541816;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[6, 13, 16];[9, 12];3.0942923656840975;5.26223445592816;4.10204971414179;-2.167942090244063;0.2;0.4;0.133333;0.6666666666666666;0.266666;0.19999950000000002
[12, 6, 16];[9, 13];3.0361305473391265;4.039628528496544;3.296221921091026;-1.0034979811574174;0.2;0.266667;0.133333;0.6666666666666666;0.17777755555499997;0.19999950000000002
[12, 6, 13];[9, 16];1.6343057911708108;2.4150745654050785;2.811853490298786;-0.7807687742342677;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.19999950000000002
[6, 9, 16];[12, 13];3.516548249843437;2.0471515738270534;1.7968926394974933;1.4693966760163835;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.19999950000000002
[6, 13, 9];[12, 16];2.8280384781619903;2.4803885869890956;3.370057658228125;0.3476498911728947;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[12, 6, 9];[13, 16];2.4218491857147315;1.6879495311554555;3.2867842272441954;0.733899654559276;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.19999950000000002
[13, 16];[6, 9, 12];2.8132464053432074;4.036411273109243;3.2867842272441954;-1.2231648677660356;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.19999950000000002
[12, 16];[6, 9, 13];2.4803885869890956;2.8280384781619903;3.3700576582281245;-0.3476498911728947;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[12, 13];[6, 9, 16];1.2282921725884044;2.1099310598371215;1.7968926394974933;-0.8816388872487171;0.333333;0.2;0.133333;0.4;0.07999987999988001;0.19999950000000002
[9, 16];[6, 12, 13];4.025120250550856;2.7238402614417;2.811853490298786;1.301279989109156;0.2;0.333333;0.133333;0.6666666666666666;0.22222144444499997;0.19999950000000002
[13, 9];[6, 12, 16];3.029717609225397;2.2770950641355148;3.296221921091026;0.7526225450898822;0.266667;0.2;0.133333;0.5;0.09999962500046877;0.19999950000000002
[12, 9];[6, 13, 16];2.6311172279640798;1.547146182842048;4.10204971414179;1.0839710451220317;0.4;0.2;0.133333;0.3333333333333333;0.0666665;0.19999950000000002
[6, 16];[9, 12, 13];2.8917619476998695;2.170457768745688;2.4117281525386574;0.7213041789541816;0.266667;0.266667;0.133333;0.5;0.133333;0.19999950000000002
[6, 13];[9, 12, 16];2.035123107045894;1.5414203978844288;4.397982080170487;0.4937027091614652;0.466667;0.2;0.133333;0.2857142857142857;0.057142673469518956;0.19999950000000002
[12, 6];[9, 13, 16];1.698029016208491;1.1836501245585243;2.9053136188357445;0.5143788916499668;0.466667;0.133333;0.133333;0.2857142857142857;0.038095020408556855;0.19999950000000002
[6, 9];[12, 13, 16];2.8216689064719773;1.035056256599272;0.929101452367845;1.7866126498727053;0.333333;0.133333;0.133333;0.4;0.053333120000120006;0.19999950000000002
[16];[6, 9, 12, 13];3.0214205694875305;1.7824848324786589;3.5550869816773507;1.2389357370088716;0.333333;0.266667;0.133333;0.4;0.10666663999964;0.19999950000000002
[13];[6, 9, 12, 16];2.1259684496892204;1.0755764631267815;4.679123648205002;1.050391986562439;0.6;0.2;0.133333;0.2222222222222222;0.044444333333333336;0.19999950000000002
[12];[6, 9, 13, 16];1.71927453962942;0.8740067292582308;4.357328234321488;0.8452678103711893;0.666667;0.133333;0.133333;0.2;0.02666652000024;0.19999950000000002
[9];[6, 12, 13, 16];3.620854552284477;1.1197137343671348;2.736542383730969;2.501140817917342;0.4;0.133333;0.133333;0.3333333333333333;0.044444222222499996;0.19999950000000002
[6];[9, 12, 13, 16];2.1359995445882305;0.7751213290383611;2.254966936617264;1.3608782155498695;0.6;0.133333;0.133333;0.2222222222222222;0.02962948148166667;0.19999950000000002
[6, 13, 16, 7, 11];[1];4.627801480591068;19.04403138228934;1.9664339104895565;-14.416229901698273;0.066667;0.333333;0.066667;1.0;0.333333;0.11111166666666668
[13, 1, 16, 7, 11];[6];5.084970487990189;19.22389978179516;3.1723140684585105;-14.138929293804972;0.066667;0.6;0.066667;1.0;0.6;0.11111166666666668
[6, 13, 1, 16, 11];[7];6.676125032440289;16.983230695659287;8.602794968453281;-10.307105663218998;0.066667;0.266667;0.066667;1.0;0.266667;0.11111166666666668
[6, 13, 1, 16, 7];[11];6.765852813125621;12.871439108636496;8.162656771625697;-6.105586295510875;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[6, 1, 16, 7, 11];[13];6.774881741072331;19.13362037910109;7.662701381173814;-12.358738638028758;0.066667;0.6;0.066667;1.0;0.6;0.11111166666666668
[6, 13, 1, 7, 11];[16];7.297353725981774;15.107012205273776;9.465757037368487;-7.809658479292002;0.066667;0.333333;0.066667;1.0;0.333333;0.11111166666666668
[13, 16, 7, 11];[1, 6];3.594388717411404;15.009175261863673;1.5912956774943998;-11.41478654445227;0.066667;0.333333;0.066667;1.0;0.333333;0.11111166666666668
[6, 13, 16, 11];[1, 7];6.233972276209807;15.062626322710178;7.856884623576944;-8.828654046500372;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[6, 13, 16, 7];[1, 11];5.812042999720807;11.786162690715182;5.788385209699303;-5.974119690994375;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 16, 7, 11];[1, 13];5.443754281836956;11.822122337128974;3.8562066959990466;-6.378368055292018;0.066667;0.266667;0.066667;1.0;0.266667;0.11111166666666668
[6, 13, 7, 11];[1, 16];5.816111300745772;9.039448463623398;3.4537257953906857;-3.223337162877626;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 1, 16, 11];[6, 7];5.838999259811464;10.67039506074876;4.273819384070612;-4.831395800937296;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[13, 1, 16, 7];[6, 11];5.694775787707373;8.504754646293392;2.7044028760076544;-2.8099788585860193;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[1, 16, 7, 11];[6, 13];6.75275867063005;14.245800695933308;6.801177753486322;-7.493042025303258;0.066667;0.466667;0.066667;1.0;0.466667;0.11111166666666668
[13, 1, 7, 11];[6, 16];7.1510850875787195;11.567004414587142;7.143312188690894;-4.415919327008423;0.066667;0.266667;0.066667;1.0;0.266667;0.11111166666666668
[6, 13, 1, 16];[7, 11];4.233652541791719;4.544901405374174;10.208300913180365;-0.3112488635824544;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 1, 16, 11];[7, 13];7.5410479301499045;6.89407455966561;5.786898288817558;0.6469733704842948;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 13, 1, 11];[7, 16];4.274694671473909;3.327565847278344;7.069991423976449;0.9471288241955649;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 1, 16, 7];[11, 13];8.206161068085725;7.9657805853699015;8.307390725994573;0.2403804827158238;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 13, 1, 7];[11, 16];4.564009619729505;3.6904464194668622;9.159959603155487;0.8735632002626423;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 1, 7, 11];[13, 16];9.015387033927297;8.439697017544534;9.73047460053001;0.5756900163827634;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[13, 16, 11];[1, 6, 7];5.337020960967026;11.968624969060738;6.033943422894583;-6.631604008093712;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[13, 16, 7];[1, 6, 11];4.081283350453399;10.006777791418665;2.7768772735250042;-5.925494440965267;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[16, 7, 11];[1, 6, 13];5.28232595511489;11.878537959613139;5.328073077359118;-6.596212004498249;0.066667;0.266667;0.066667;1.0;0.266667;0.11111166666666668
[13, 7, 11];[1, 6, 16];5.201118771890858;9.898618798993176;4.557998739087346;-4.697500027102318;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 13, 16];[1, 7, 11];3.0942923656840975;3.513180284976146;11.794146795795234;-0.4188879192920485;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[6, 16, 11];[1, 7, 13];6.956448341985951;8.883823380107703;6.329565477906849;-1.9273750381217525;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 13, 11];[1, 7, 16];3.9798289841711174;3.9941606220207766;6.975338853094386;-0.014331637849659185;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 16, 7];[1, 11, 13];7.139531371543285;8.360796842536589;6.010756016175401;-1.2212654709933037;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 13, 7];[1, 11, 16];3.9944927590367416;3.6557669654046814;5.855398918121923;0.33872579363206023;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 7, 11];[1, 13, 16];7.108996421372243;7.102267478502603;4.439442128380414;0.006728942869639987;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 1, 16];[6, 7, 11];3.55116037282093;3.5545248694893483;4.439442128380414;-0.0033644966684183153;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[1, 16, 11];[6, 7, 13];7.311479094579061;7.988925600981682;5.855398918121922;-0.6774465064026209;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 1, 11];[6, 7, 16];4.180429774334837;3.5697924590812184;6.0107560161754;0.6106373152536189;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[1, 16, 7];[6, 11, 13];7.988261331931786;7.95959827120596;6.975338853094385;0.02866306072582603;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 1, 7];[6, 11, 16];4.441945004474815;3.478250257739475;6.329565477906849;0.9636947467353396;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[1, 7, 11];[6, 13, 16];10.53948815748765;9.282830682898878;11.794146795795234;1.2566574745887724;0.066667;0.2;0.066667;1.0;0.2;0.11111166666666668
[6, 1, 16];[7, 11, 13];4.949346519409884;2.6005788901895834;4.557998739087347;2.348767629220301;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 13, 1];[7, 11, 16];2.9696456260187016;1.3205864409531154;5.328073077359118;1.6490591850655862;0.266667;0.066667;0.066667;0.25;0.016666812500234378;0.11111166666666668
[6, 1, 11];[7, 13, 16];5.003426421219864;2.0406569800775265;2.776877273525004;2.962769441142337;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 1, 7];[11, 13, 16];3.989561604061863;1.779015882023944;6.033943422894585;2.210545722037919;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[13, 16];[1, 6, 7, 11];2.8132464053432074;3.0051440369541553;9.73047460053001;-0.19189763161094797;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[16, 11];[1, 6, 7, 13];7.380837482514216;9.127950779657017;9.159959603155489;-1.7471132971428007;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 11];[1, 6, 7, 16];3.9829201644368246;4.103111307223804;8.307390725994573;-0.12019114278697929;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[16, 7];[1, 6, 11, 13];6.655081781318546;8.549325222848344;7.069991423976449;-1.894243441529798;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[13, 7];[1, 6, 11, 16];3.4470631326770365;3.7705522440753874;5.786898288817558;-0.3234891113983509;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[7, 11];[1, 6, 13, 16];9.089734637568137;8.467241579112835;10.208300913180365;0.6224930584553015;0.066667;0.133333;0.066667;1.0;0.133333;0.11111166666666668
[6, 16];[1, 7, 11, 13];2.8917619476998695;1.78777797602857;7.143312188690895;1.1039839716712996;0.266667;0.066667;0.066667;0.25;0.016666812500234378;0.11111166666666668
[6, 13];[1, 7, 11, 16];2.035123107045894;0.9646839444290976;6.801177753486327;1.0704391626167964;0.466667;0.066667;0.066667;0.14285714285714285;0.009523897959358601;0.11111166666666668
[6, 11];[1, 7, 13, 16];4.2524092160563525;2.8474092493162795;2.7044028760076544;1.404999966740073;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[6, 7];[1, 11, 13, 16];3.5568161375746876;1.9463428182692548;4.273819384070612;1.6104733193054328;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[1, 16];[6, 7, 11, 13];4.5197581298281815;2.9080774608447886;3.4537257953906857;1.611680668983393;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[13, 1];[6, 7, 11, 16];2.955541667508082;1.3609436739724994;3.8562066959990466;1.5945979935355825;0.266667;0.066667;0.066667;0.25;0.016666812500234378;0.11111166666666668
[1, 11];[6, 7, 13, 16];5.8931255435781775;2.9060432950761412;5.788385209699303;2.9870822485020363;0.133333;0.066667;0.066667;0.5;0.03333375000187501;0.11111166666666668
[1, 7];[6, 11, 13, 16];5.020900545280599;2.078001148690396;7.856884623576945;2.9428993965902026;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[6, 1];[7, 11, 13, 16];3.00185306340106;0.718882056753055;1.5912956774943998;2.282971006648005;0.333333;0.066667;0.066667;0.2;0.013333480000480003;0.11111166666666668
[16];[1, 6, 7, 11, 13];3.0214205694875305;1.459479502029583;9.465757037368487;1.5619410674579475;0.333333;0.066667;0.066667;0.2;0.013333480000480003;0.11111166666666668
[13];[1, 6, 7, 11, 16];2.1259684496892204;0.7527684017201152;7.662701381173814;1.3732000479691053;0.6;0.066667;0.066667;0.1111111111111111;0.007407481481666668;0.11111166666666668
[11];[1, 6, 7, 13, 16];4.290501155277349;2.2552955474632292;8.1626567716257;2.03520560781412;0.2;0.066667;0.066667;0.3333333333333333;0.022222444445;0.11111166666666668
[7];[1, 6, 11, 13, 16];4.2458235956736985;1.6690375169694671;8.602794968453283;2.5767860787042314;0.266667;0.066667;0.066667;0.25;0.016666812500234378;0.11111166666666668
[6];[1, 7, 11, 13, 16];2.1359995445882305;0.5649995458714032;3.172314068458511;1.5709999987168273;0.6;0.066667;0.066667;0.1111111111111111;0.007407481481666668;0.11111166666666668
[1];[6, 7, 11, 13, 16];3.80882912931838;0.9255658494855437;1.9664339104895563;2.8832632798328364;0.333333;0.066667;0.066667;0.2;0.013333480000480003;0.11111166666666668
[12, 6, 13, 18, 7];[1];5.428138380675658;19.04403138228934;3.26534109011614;-13.615893001613681;0.066667;0.333333;0.066667;1.0;0.333333;0.1000005
[12, 13, 1, 18, 7];[6];5.315513156043321;19.22389978179516;2.824809468718985;-13.908386625751842;0.066667;0.6;0.066667;1.0;0.6;0.1000005
[12, 6, 13, 1, 18];[7];6.770541339461919;16.983230695659287;7.489824375035042;-10.21268935619737;0.066667;0.266667;0.066667;1.0;0.266667;0.1000005
[6, 13, 1, 18, 7];[12];8.561322549301574;17.192668029326754;10.894942254063036;-8.63134548002518;0.066667;0.666667;0.066667;1.0;0.666667;0.1000005
[12, 6, 1, 18, 7];[13];3.6222743428102504;9.566881940806343;4.745741804596121;-5.944607597996093;0.133333;0.6;0.066667;0.5;0.300002250005625;0.1000005
[12, 6, 13, 1, 7];[18];6.40049512004956;15.386757521170354;5.353383458936478;-8.986262401120793;0.066667;0.333333;0.066667;1.0;0.333333;0.1000005
[12, 13, 18, 7];[1, 6];4.302997165031161;15.009175261863673;2.126802938101885;-10.706178096832513;0.066667;0.333333;0.066667;1.0;0.333333;0.1000005
[12, 6, 13, 18];[1, 7];3.36496687948433;7.531369646345013;5.651430545129417;-4.166402766860683;0.133333;0.2;0.066667;0.5;0.10000075000187501;0.1000005
[6, 13, 18, 7];[1, 12];7.628818543841064;7.518344131122123;5.128034066640279;0.11047441271894076;0.066667;0.2;0.066667;1.0;0.2;0.1000005
